INFO    2022-12-01 19:48:08,711 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 00:31:14,264 [main] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 00:31:14,274 [main] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 00:31:14,336 [main] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 00:31:14,347 [main] com.integrador.clinica.controller.TurnoController  - Se encontró el turno con el id 1
INFO    2022-12-12 00:31:14,348 [main] com.integrador.clinica.controller.TurnoController  - Se eliminó el turno con el id 1
INFO    2022-12-12 00:31:14,372 [main] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 00:31:14,383 [main] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 00:31:14,387 [main] com.integrador.clinica.controller.TurnoController  - Se encontró el turno con el id 3
ERROR   2022-12-12 01:17:16,707 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - No hay pacientes para listar
ERROR   2022-12-12 01:17:16,712 [http-nio-8080-exec-3] com.integrador.clinica.exceptions.GlobalExceptions  - La lista de pacientes está vacía
ERROR   2022-12-12 01:30:17,231 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - No hay pacientes para listar
ERROR   2022-12-12 01:30:17,233 [http-nio-8080-exec-1] com.integrador.clinica.exceptions.GlobalExceptions  - La lista de pacientes está vacía
INFO    2022-12-12 01:39:52,768 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 01:39:52,832 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 01:46:35,602 [http-nio-8080-exec-10] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 01:46:35,643 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 01:46:40,754 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:46:40,754 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:47:15,565 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:47:15,565 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:47:16,832 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Se eliminó el paciente con el id 1
INFO    2022-12-12 01:47:16,848 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Se encontró el paciente con el id 1
INFO    2022-12-12 01:47:16,849 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Se eliminó el paciente con el id 1
ERROR   2022-12-12 01:47:26,785 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.PacienteService  - No hay pacientes para listar
ERROR   2022-12-12 01:47:26,788 [http-nio-8080-exec-9] com.integrador.clinica.exceptions.GlobalExceptions  - La lista de pacientes está vacía
INFO    2022-12-12 01:50:15,130 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 01:50:15,190 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 01:50:20,834 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:50:20,834 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:50:46,394 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:50:46,394 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:50:48,033 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Se eliminó el paciente con el id 1
INFO    2022-12-12 01:50:48,043 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Se encontró el paciente con el id 1
INFO    2022-12-12 01:50:48,044 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Se eliminó el paciente con el id 1
INFO    2022-12-12 01:53:01,534 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 01:53:01,597 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 01:53:06,519 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:53:06,519 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:53:43,920 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:53:43,921 [http-nio-8080-exec-9] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:56:19,040 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 01:56:19,097 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 01:56:23,430 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:56:23,430 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:56:39,289 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Debe ingresar un id válido
INFO    2022-12-12 01:56:44,640 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:56:44,640 [http-nio-8080-exec-10] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 01:57:36,904 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Debe ingresar un id válido
INFO    2022-12-12 01:57:47,247 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 01:57:47,247 [http-nio-8080-exec-9] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 02:02:53,623 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 02:02:53,688 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 02:02:58,119 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 02:02:58,119 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 02:03:13,154 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Se actualizó el paciente con el id1
INFO    2022-12-12 02:03:13,155 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Se modificó el paciente con el id 1
INFO    2022-12-12 02:03:17,768 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 02:03:17,768 [http-nio-8080-exec-10] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 09:34:34,839 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-12 09:34:34,882 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:34:41,758 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedo
INFO    2022-12-12 09:34:41,762 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:34:47,142 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Alejandra
INFO    2022-12-12 09:34:47,147 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:34:52,030 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 09:34:52,031 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 09:35:16,867 [http-nio-8080-exec-10] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 09:35:16,901 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:35:30,293 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Ale Vedoya
INFO    2022-12-12 09:35:30,302 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:35:46,134 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Alejandra
INFO    2022-12-12 09:35:46,140 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:35:51,187 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 09:35:51,187 [http-nio-8080-exec-10] com.integrador.clinica.controller.PacienteController  - Se encontraron 3 pacientes
INFO    2022-12-12 09:36:17,857 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:36:17,876 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:36:22,655 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 1 turnos
INFO    2022-12-12 09:36:22,656 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - se encontraron 1 turnos
INFO    2022-12-12 09:37:20,932 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Se eliminó el turno con el id 1
INFO    2022-12-12 09:37:20,945 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Se encontró el turno con el id 1
INFO    2022-12-12 09:37:20,946 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Se eliminó el turno con el id 1
INFO    2022-12-12 09:43:04,753 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 09:43:04,791 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:43:06,372 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 09:43:06,375 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:43:08,215 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 09:43:08,219 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:43:11,501 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Jimena Simanca
INFO    2022-12-12 09:43:11,528 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:43:14,821 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Marcela Gutierrez
INFO    2022-12-12 09:43:14,826 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:43:17,508 [http-nio-8080-exec-7] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Juan Perez
INFO    2022-12-12 09:43:17,512 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:43:24,163 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 09:43:24,164 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Se encontraron 3 pacientes
INFO    2022-12-12 09:43:31,250 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 09:43:31,251 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 09:43:58,244 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:43:58,261 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:44:20,294 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:44:20,301 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:44:45,559 [http-nio-8080-exec-8] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:44:45,564 [http-nio-8080-exec-8] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:44:50,317 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:44:50,318 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 09:49:46,631 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Jimena Simanca
INFO    2022-12-12 09:49:46,695 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:49:48,296 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Marcela Gutierrez
INFO    2022-12-12 09:49:48,300 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:49:50,283 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Juan Perez
INFO    2022-12-12 09:49:50,289 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:49:53,238 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 09:49:53,247 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:49:55,286 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 09:49:55,289 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:49:57,341 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 09:49:57,343 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:50:19,995 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:50:20,011 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:50:30,340 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:50:30,347 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:50:42,431 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:50:42,437 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:50:47,553 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:50:47,553 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 09:51:17,418 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:51:17,418 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 09:51:27,216 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Se eliminó el turno con el id 1
INFO    2022-12-12 09:51:27,232 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Se encontró el turno con el id 1
INFO    2022-12-12 09:51:27,232 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Se eliminó el turno con el id 1
INFO    2022-12-12 09:52:44,712 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 09:52:44,744 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:52:46,260 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 09:52:46,264 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:52:48,326 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 09:52:48,329 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 09:52:51,271 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Jimena Simanca
INFO    2022-12-12 09:52:51,288 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:52:53,066 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Marcela Gutierrez
INFO    2022-12-12 09:52:53,070 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:52:55,128 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Juan Perez
INFO    2022-12-12 09:52:55,132 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 09:53:24,315 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:53:24,329 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:53:35,019 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:53:35,024 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:53:46,705 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 09:53:46,708 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 09:53:59,554 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:53:59,554 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 09:54:14,826 [http-nio-8080-exec-2] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:54:14,827 [http-nio-8080-exec-2] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 09:54:34,436 [http-nio-8080-exec-8] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:54:34,436 [http-nio-8080-exec-8] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 09:55:01,489 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 09:55:01,489 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 10:01:21,838 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Jimena Simanca
INFO    2022-12-12 10:01:21,878 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:01:23,816 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Marcela Gutierrez
INFO    2022-12-12 10:01:23,820 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:01:25,796 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Juan Perez
INFO    2022-12-12 10:01:25,799 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:01:30,203 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 10:01:30,213 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:01:32,539 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 10:01:32,541 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:01:34,513 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 10:01:34,516 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:01:53,676 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 10:01:53,692 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 10:02:05,295 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 10:02:05,301 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 10:02:16,988 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 10:02:16,993 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 10:02:21,655 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 10:02:21,655 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 10:02:57,773 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - La lista de turnos tiene 3 turnos
INFO    2022-12-12 10:02:57,773 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - se encontraron 3 turnos
INFO    2022-12-12 10:04:14,305 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Se actualizó el turno con el id 1
INFO    2022-12-12 10:04:14,306 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Se modificó el turno con el id 1
INFO    2022-12-12 10:04:38,081 [http-nio-8080-exec-10] com.integrador.clinica.controller.TurnoController  - Se encontró el turno con el id 1
INFO    2022-12-12 10:04:38,082 [http-nio-8080-exec-10] com.integrador.clinica.controller.TurnoController  - Se encontró el turno con el id  1
INFO    2022-12-12 10:13:49,731 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 10:13:49,757 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:13:59,142 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-12 10:13:59,142 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Se modificó el odontólogo con el id 1
INFO    2022-12-12 10:14:06,371 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 1 odontólogos
INFO    2022-12-12 10:14:06,371 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se encontraron 1 odontologos
INFO    2022-12-12 10:14:17,725 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Juan Perez
INFO    2022-12-12 10:14:17,744 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:14:28,769 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Se actualizó el paciente con el id1
INFO    2022-12-12 10:14:28,769 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Se modificó el paciente con el id 1
INFO    2022-12-12 10:14:32,862 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 10:14:32,862 [http-nio-8080-exec-7] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 10:19:15,000 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Jimena Simanca
INFO    2022-12-12 10:19:15,035 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:19:17,491 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Marcela Gutierrez
INFO    2022-12-12 10:19:17,496 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:19:20,003 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Juan Perez
INFO    2022-12-12 10:19:20,008 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 10:19:23,542 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 10:19:23,552 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:19:25,492 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 10:19:25,496 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:19:27,163 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 10:19:27,166 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 10:20:06,241 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
